dep;jour;pc_vac_dose1;pc_vac_dose2;pc_vac_cum_dose1;pc_vac_cum_dose2
09;2021-01-28;11;10;282;18
09;2021-01-29;6;11;288;29
09;2021-01-30;10;7;298;36
09;2021-01-31;4;1;302;37
09;2021-02-01;4;10;306;47
09;2021-02-02;5;14;311;61
09;2021-02-03;5;12;316;73
09;2021-02-04;3;16;319;89
09;2021-02-05;6;13;325;102
09;2021-02-06;6;2;331;104
09;2021-02-07;0;3;331;107
09;2021-02-08;4;13;335;120
09;2021-02-09;3;17;338;137
09;2021-02-10;0;7;338;144
09;2021-02-11;0;9;338;153
09;2021-02-12;13;7;351;160
09;2021-02-13;0;8;351;168
09;2021-02-14;0;3;351;171
09;2021-02-15;7;8;358;179
09;2021-02-16;15;25;373;204
09;2021-02-17;8;17;381;221
09;2021-02-18;5;21;386;242
09;2021-02-19;4;7;390;249
09;2021-02-20;3;8;393;257
09;2021-02-21;0;2;393;259
09;2021-02-22;9;6;402;265
09;2021-02-23;7;10;409;275
09;2021-02-24;11;6;420;281
09;2021-02-25;43;6;463;287
09;2021-02-26;34;13;497;300
09;2021-02-27;14;4;511;304
09;2021-02-28;5;1;516;305
09;2021-03-01;36;6;552;311
09;2021-03-02;43;5;595;316
09;2021-03-03;31;7;626;323
09;2021-03-04;75;0;701;323
09;2021-03-05;55;3;756;326
09;2021-03-06;61;5;817;331
09;2021-03-07;15;0;832;331
09;2021-03-08;25;6;857;337
09;2021-03-09;46;8;903;345
09;2021-03-10;58;5;961;350
09;2021-03-11;90;2;1051;352
09;2021-03-12;99;4;1150;356
09;2021-03-13;45;1;1195;357
09;2021-03-14;10;0;1205;357
09;2021-03-15;27;5;1232;362
09;2021-03-16;20;4;1252;366
09;2021-03-17;27;5;1279;371
09;2021-03-18;37;0;1316;371
09;2021-03-19;45;2;1361;373
09;2021-03-20;31;1;1392;374
09;2021-03-21;7;0;1399;374
09;2021-03-22;32;8;1431;382
09;2021-03-23;54;7;1485;389
09;2021-03-24;88;4;1573;393
09;2021-03-25;97;7;1670;400
09;2021-03-26;94;2;1764;402
09;2021-03-27;59;4;1823;406
09;2021-03-28;16;2;1839;408
09;2021-03-29;53;13;1892;421
09;2021-03-30;76;4;1968;425
09;2021-03-31;78;1;2046;426
09;2021-04-01;69;16;2115;442
10;2020-12-28;0;0;0;0
10;2020-12-29;0;0;0;0
10;2020-12-30;0;0;0;0
10;2020-12-31;0;0;0;0
10;2021-01-01;0;0;0;0
10;2021-01-02;0;0;0;0
10;2021-01-03;0;0;0;0
10;2021-01-04;0;0;0;0
10;2021-01-05;0;0;0;0
10;2021-01-06;0;0;0;0
10;2021-01-07;9;0;9;0
10;2021-01-08;13;0;22;0
10;2021-01-09;0;0;22;0
10;2021-01-10;0;0;22;0
10;2021-01-11;6;0;28;0
10;2021-01-12;17;0;45;0
10;2021-01-13;29;0;74;0
10;2021-01-14;28;0;102;0
10;2021-01-15;28;0;130;0
10;2021-01-16;5;2;135;2
10;2021-01-17;0;0;135;2
10;2021-01-18;14;0;149;2
10;2021-01-19;29;0;178;2
10;2021-01-20;31;0;209;2
10;2021-01-21;35;0;244;2
10;2021-01-22;37;0;281;2
10;2021-01-23;8;0;289;2
10;2021-01-24;0;0;289;2
10;2021-01-25;1;0;290;2
10;2021-01-26;3;0;293;2
10;2021-01-27;6;1;299;3
10;2021-01-28;5;10;304;13
10;2021-01-29;4;11;308;24
10;2021-01-30;0;0;308;24
10;2021-01-31;0;0;308;24
10;2021-02-01;7;9;315;33
10;2021-02-02;2;12;317;45
10;2021-02-03;6;30;323;75
10;2021-02-04;8;16;331;91
10;2021-02-05;8;25;339;116
10;2021-02-06;0;4;339;120
10;2021-02-07;0;0;339;120
10;2021-02-08;6;7;345;127
10;2021-02-09;12;25;357;152
10;2021-02-10;21;27;378;179
10;2021-02-11;34;19;412;198
10;2021-02-12;15;37;427;235
10;2021-02-13;3;6;430;241
10;2021-02-14;0;0;430;241
10;2021-02-15;6;6;436;247
10;2021-02-16;6;9;442;256
10;2021-02-17;8;12;450;268
10;2021-02-18;5;13;455;281
10;2021-02-19;9;7;464;288
10;2021-02-20;1;5;465;293
10;2021-02-21;0;0;465;293
10;2021-02-22;3;2;468;295
10;2021-02-23;4;4;472;299
10;2021-02-24;1;4;473;303
10;2021-02-25;70;6;543;309
10;2021-02-26;58;3;601;312
10;2021-02-27;43;2;644;314
10;2021-02-28;0;0;644;314
10;2021-03-01;20;2;664;316
10;2021-03-02;29;15;693;331
10;2021-03-03;39;23;732;354
10;2021-03-04;59;14;791;368
10;2021-03-05;53;5;844;373
10;2021-03-06;99;2;943;375
10;2021-03-07;44;0;987;375
10;2021-03-08;21;6;1008;381
10;2021-03-09;46;8;1054;389
10;2021-03-10;42;7;1096;396
10;2021-03-11;91;6;1187;402
10;2021-03-12;132;1;1319;403
10;2021-03-13;93;2;1412;405
10;2021-03-14;96;0;1508;405
10;2021-03-15;36;0;1544;405
10;2021-03-16;19;0;1563;405
10;2021-03-17;26;1;1589;406
10;2021-03-18;22;0;1611;406
10;2021-03-19;42;2;1653;408
10;2021-03-20;37;1;1690;409
10;2021-03-21;158;0;1848;409
10;2021-03-22;45;1;1893;410
10;2021-03-23;70;2;1963;412
10;2021-03-24;80;0;2043;412
10;2021-03-25;107;7;2150;419
10;2021-03-26;110;0;2260;419
10;2021-03-27;58;6;2318;425
10;2021-03-28;103;0;2421;425
10;2021-03-29;34;8;2455;433
10;2021-03-30;55;7;2510;440
10;2021-03-31;28;9;2538;449
10;2021-04-01;49;13;2587;462
11;2020-12-28;0;0;0;0
11;2020-12-29;0;0;0;0
11;2020-12-30;0;0;0;0
11;2020-12-31;0;0;0;0
11;2021-01-01;0;0;0;0
11;2021-01-02;1;0;1;0
11;2021-01-03;0;0;1;0
11;2021-01-04;0;0;1;0
11;2021-01-05;8;0;9;0
11;2021-01-06;1;0;10;0
11;2021-01-07;8;0;18;0
11;2021-01-08;12;0;30;0
11;2021-01-09;15;0;45;0
11;2021-01-10;10;0;55;0
11;2021-01-11;16;0;71;0
11;2021-01-12;47;0;118;0
11;2021-01-13;35;0;153;0
11;2021-01-14;41;0;194;0
11;2021-01-15;43;0;237;0
11;2021-01-16;8;0;245;0
11;2021-01-17;10;0;255;0
11;2021-01-18;13;0;268;0
11;2021-01-19;38;0;306;0
11;2021-01-20;54;0;360;0
11;2021-01-21;30;0;390;0
11;2021-01-22;29;0;419;0
11;2021-01-23;5;0;424;0
11;2021-01-24;7;0;431;0
11;2021-01-25;14;1;445;1
11;2021-01-26;31;7;476;8
11;2021-01-27;49;1;525;9
11;2021-01-28;52;10;577;19
11;2021-01-29;18;12;595;31
11;2021-01-30;4;0;599;31
11;2021-01-31;4;0;603;31
11;2021-02-01;28;18;631;49
11;2021-02-02;26;44;657;93
11;2021-02-03;32;36;689;129
11;2021-02-04;28;49;717;178
11;2021-02-05;9;32;726;210
11;2021-02-06;11;4;737;214
11;2021-02-07;9;5;746;219
11;2021-02-08;15;11;761;230
11;2021-02-09;13;28;774;258
11;2021-02-10;20;38;794;296
11;2021-02-11;30;31;824;327
11;2021-02-12;16;26;840;353
11;2021-02-13;6;4;846;357
11;2021-02-14;4;1;850;358
11;2021-02-15;18;7;868;365
11;2021-02-16;19;25;887;390
11;2021-02-17;28;34;915;424
11;2021-02-18;25;43;940;467
11;2021-02-19;21;23;961;490
11;2021-02-20;9;2;970;492
11;2021-02-21;1;5;971;497
11;2021-02-22;8;16;979;513
11;2021-02-23;9;23;988;536
11;2021-02-24;22;34;1010;570
11;2021-02-25;78;22;1088;592
11;2021-02-26;105;22;1193;614
11;2021-02-27;93;8;1286;622
11;2021-02-28;33;4;1319;626
11;2021-03-01;63;25;1382;651
11;2021-03-02;108;23;1490;674
11;2021-03-03;106;22;1596;696
11;2021-03-04;228;25;1824;721
11;2021-03-05;179;21;2003;742
11;2021-03-06;244;14;2247;756
11;2021-03-07;74;4;2321;760
11;2021-03-08;68;14;2389;774
11;2021-03-09;107;16;2496;790
11;2021-03-10;171;24;2667;814
11;2021-03-11;202;25;2869;839
11;2021-03-12;226;15;3095;854
11;2021-03-13;188;7;3283;861
11;2021-03-14;67;3;3350;864
11;2021-03-15;82;16;3432;880
11;2021-03-16;54;8;3486;888
11;2021-03-17;56;19;3542;907
11;2021-03-18;75;17;3617;924
11;2021-03-19;144;9;3761;933
11;2021-03-20;84;13;3845;946
11;2021-03-21;38;1;3883;947
11;2021-03-22;62;15;3945;962
11;2021-03-23;189;14;4134;976
11;2021-03-24;174;13;4308;989
11;2021-03-25;240;19;4548;1008
11;2021-03-26;248;24;4796;1032
11;2021-03-27;146;8;4942;1040
11;2021-03-28;31;1;4973;1041
11;2021-03-29;92;12;5065;1053
11;2021-03-30;194;15;5259;1068
11;2021-03-31;161;16;5420;1084
11;2021-04-01;208;23;5628;1107
12;2020-12-28;0;0;0;0
12;2020-12-29;0;0;0;0
12;2020-12-30;0;0;0;0
12;2020-12-31;0;0;0;0
12;2021-01-01;0;0;0;0
12;2021-01-02;0;0;0;0
12;2021-01-03;0;0;0;0
12;2021-01-04;0;0;0;0
12;2021-01-05;0;0;0;0
12;2021-01-06;0;0;0;0
12;2021-01-07;9;0;9;0
12;2021-01-08;8;0;17;0
12;2021-01-09;0;0;17;0
12;2021-01-10;0;0;17;0
12;2021-01-11;8;0;25;0
12;2021-01-12;13;0;38;0
12;2021-01-13;28;0;66;0
12;2021-01-14;41;0;107;0
12;2021-01-15;23;0;130;0
12;2021-01-16;5;1;135;1
12;2021-01-17;0;0;135;1
12;2021-01-18;28;0;163;1
12;2021-01-19;37;0;200;1
12;2021-01-20;49;0;249;1
12;2021-01-21;33;0;282;1
12;2021-01-22;39;0;321;1
12;2021-01-23;20;0;341;1
12;2021-01-24;0;0;341;1
12;2021-01-25;20;0;361;1
12;2021-01-26;24;0;385;1
12;2021-01-27;72;0;457;1
12;2021-01-28;85;9;542;10
12;2021-01-29;53;6;595;16
12;2021-01-30;17;1;612;17
12;2021-01-31;0;0;612;17
12;2021-02-01;13;9;625;26
12;2021-02-02;23;16;648;42
12;2021-02-03;11;21;659;63
12;2021-02-04;13;33;672;96
12;2021-02-05;24;16;696;112
12;2021-02-06;7;3;703;115
12;2021-02-07;3;0;706;115
12;2021-02-08;7;16;713;131
12;2021-02-09;17;33;730;164
12;2021-02-10;15;34;745;198
12;2021-02-11;37;14;782;212
12;2021-02-12;42;15;824;227
12;2021-02-13;12;7;836;234
12;2021-02-14;0;0;836;234
12;2021-02-15;6;14;842;248
12;2021-02-16;9;20;851;268
12;2021-02-17;21;61;872;329
12;2021-02-18;29;63;901;392
12;2021-02-19;32;47;933;439
12;2021-02-20;7;22;940;461
12;2021-02-21;0;0;940;461
12;2021-02-22;10;18;950;479
12;2021-02-23;8;23;958;502
12;2021-02-24;5;26;963;528
12;2021-02-25;32;36;995;564
12;2021-02-26;67;34;1062;598
12;2021-02-27;62;16;1124;614
12;2021-02-28;4;0;1128;614
12;2021-03-01;11;12;1139;626
12;2021-03-02;65;12;1204;638
12;2021-03-03;70;11;1274;649
12;2021-03-04;80;17;1354;666
12;2021-03-05;77;19;1431;685
12;2021-03-06;128;1;1559;686
12;2021-03-07;14;0;1573;686
12;2021-03-08;36;8;1609;694
12;2021-03-09;96;6;1705;700
12;2021-03-10;95;31;1800;731
12;2021-03-11;108;33;1908;764
12;2021-03-12;162;30;2070;794
12;2021-03-13;137;6;2207;800
12;2021-03-14;8;0;2215;800
12;2021-03-15;34;2;2249;802
12;2021-03-16;44;9;2293;811
12;2021-03-17;66;7;2359;818
12;2021-03-18;61;12;2420;830
12;2021-03-19;87;12;2507;842
12;2021-03-20;65;4;2572;846
12;2021-03-21;43;0;2615;846
12;2021-03-22;43;9;2658;855
12;2021-03-23;120;6;2778;861
12;2021-03-24;119;10;2897;871
12;2021-03-25;180;8;3077;879
12;2021-03-26;176;11;3253;890
12;2021-03-27;121;4;3374;894
12;2021-03-28;14;0;3388;894
12;2021-03-29;102;4;3490;898
12;2021-03-30;180;2;3670;900
12;2021-03-31;162;1;3832;901
12;2021-04-01;238;3;4070;904
13;2020-12-28;0;0;0;0
13;2020-12-29;0;0;0;0
13;2020-12-30;0;0;0;0
13;2020-12-31;0;0;0;0
13;2021-01-01;0;0;0;0
13;2021-01-02;0;0;0;0
13;2021-01-03;0;0;0;0
13;2021-01-04;0;0;0;0
13;2021-01-05;15;0;15;0
13;2021-01-06;19;0;34;0
13;2021-01-07;35;0;69;0
13;2021-01-08;26;0;95;0
13;2021-01-09;0;0;95;0
13;2021-01-10;0;0;95;0
13;2021-01-11;80;0;175;0
13;2021-01-12;107;0;282;0
13;2021-01-13;159;0;441;0
13;2021-01-14;208;0;649;0
13;2021-01-15;185;0;834;0
13;2021-01-16;62;1;896;1
13;2021-01-17;6;0;902;1
13;2021-01-18;207;0;1109;1
13;2021-01-19;451;0;1560;1
13;2021-01-20;457;0;2017;1
13;2021-01-21;386;0;2403;1
13;2021-01-22;324;0;2727;1
13;2021-01-23;70;0;2797;1
13;2021-01-24;38;0;2835;1
13;2021-01-25;160;1;2995;2
13;2021-01-26;213;16;3208;18
13;2021-01-27;281;21;3489;39
13;2021-01-28;244;32;3733;71
13;2021-01-29;179;19;3912;90
13;2021-01-30;54;0;3966;90
13;2021-01-31;12;0;3978;90
13;2021-02-01;118;48;4096;138
13;2021-02-02;146;90;4242;228
13;2021-02-03;119;88;4361;316
13;2021-02-04;132;150;4493;466
13;2021-02-05;212;202;4705;668
13;2021-02-06;43;49;4748;717
13;2021-02-07;15;0;4763;717
13;2021-02-08;109;160;4872;877
13;2021-02-09;233;360;5105;1237
13;2021-02-10;252;367;5357;1604
13;2021-02-11;327;316;5684;1920
13;2021-02-12;206;252;5890;2172
13;2021-02-13;35;43;5925;2215
13;2021-02-14;9;16;5934;2231
13;2021-02-15;68;160;6002;2391
13;2021-02-16;117;206;6119;2597
13;2021-02-17;139;229;6258;2826
13;2021-02-18;152;194;6410;3020
13;2021-02-19;150;175;6560;3195
13;2021-02-20;19;47;6579;3242
13;2021-02-21;3;16;6582;3258
13;2021-02-22;84;125;6666;3383
13;2021-02-23;118;175;6784;3558
13;2021-02-24;165;204;6949;3762
13;2021-02-25;456;172;7405;3934
13;2021-02-26;587;127;7992;4061
13;2021-02-27;218;43;8210;4104
13;2021-02-28;32;3;8242;4107
13;2021-03-01;234;119;8476;4226
13;2021-03-02;520;218;8996;4444
13;2021-03-03;638;251;9634;4695
13;2021-03-04;813;286;10447;4981
13;2021-03-05;719;172;11166;5153
13;2021-03-06;779;37;11945;5190
13;2021-03-07;493;6;12438;5196
13;2021-03-08;465;101;12903;5297
13;2021-03-09;679;172;13582;5469
13;2021-03-10;894;125;14476;5594
13;2021-03-11;1277;127;15753;5721
13;2021-03-12;1313;128;17066;5849
13;2021-03-13;1048;27;18114;5876
13;2021-03-14;258;4;18372;5880
13;2021-03-15;782;84;19154;5964
13;2021-03-16;544;122;19698;6086
13;2021-03-17;507;137;20205;6223
13;2021-03-18;574;150;20779;6373
13;2021-03-19;823;99;21602;6472
13;2021-03-20;567;22;22169;6494
13;2021-03-21;86;1;22255;6495
13;2021-03-22;914;85;23169;6580
13;2021-03-23;1230;99;24399;6679
13;2021-03-24;1270;145;25669;6824
13;2021-03-25;1539;152;27208;6976
13;2021-03-26;1521;102;28729;7078
13;2021-03-27;708;24;29437;7102
13;2021-03-28;110;6;29547;7108
13;2021-03-29;980;96;30527;7204
13;2021-03-30;1615;158;32142;7362
13;2021-03-31;1350;223;33492;7585
13;2021-04-01;1513;230;35005;7815
14;2020-12-28;0;0;0;0
14;2020-12-29;0;0;0;0
14;2020-12-30;0;0;0;0
14;2020-12-31;0;0;0;0
14;2021-01-01;0;0;0;0
14;2021-01-02;0;0;0;0
14;2021-01-03;0;0;0;0
14;2021-01-04;0;0;0;0
14;2021-01-05;3;0;3;0
14;2021-01-06;37;0;40;0
14;2021-01-07;55;0;95;0
14;2021-01-08;91;0;186;0
14;2021-01-09;16;0;202;0
14;2021-01-10;5;0;207;0
14;2021-01-11;75;0;282;0
14;2021-01-12;94;0;376;0
14;2021-01-13;105;0;481;0
14;2021-01-14;154;0;635;0
14;2021-01-15;140;0;775;0
14;2021-01-16;26;0;801;0
14;2021-01-17;11;0;812;0
14;2021-01-18;46;0;858;0
14;2021-01-19;56;0;914;0
14;2021-01-20;81;0;995;0
14;2021-01-21;87;0;1082;0
14;2021-01-22;75;0;1157;0
14;2021-01-23;15;0;1172;0
14;2021-01-24;1;0;1173;0
14;2021-01-25;31;1;1204;1
14;2021-01-26;41;7;1245;8
14;2021-01-27;35;12;1280;20
14;2021-01-28;34;15;1314;35
14;2021-01-29;39;27;1353;62
14;2021-01-30;9;2;1362;64
14;2021-01-31;6;1;1368;65
14;2021-02-01;33;28;1401;93
14;2021-02-02;32;40;1433;133
14;2021-02-03;27;71;1460;204
14;2021-02-04;83;109;1543;313
14;2021-02-05;79;101;1622;414
14;2021-02-06;13;21;1635;435
14;2021-02-07;6;6;1641;441
14;2021-02-08;39;61;1680;502
14;2021-02-09;34;77;1714;579
14;2021-02-10;40;108;1754;687
14;2021-02-11;63;100;1817;787
14;2021-02-12;57;75;1874;862
14;2021-02-13;15;15;1889;877
14;2021-02-14;2;4;1891;881
14;2021-02-15;21;59;1912;940
14;2021-02-16;47;63;1959;1003
14;2021-02-17;27;55;1986;1058
14;2021-02-18;70;37;2056;1095
14;2021-02-19;32;32;2088;1127
14;2021-02-20;4;10;2092;1137
14;2021-02-21;0;3;2092;1140
14;2021-02-22;40;40;2132;1180
14;2021-02-23;60;43;2192;1223
14;2021-02-24;108;42;2300;1265
14;2021-02-25;469;74;2769;1339
14;2021-02-26;506;80;3275;1419
14;2021-02-27;220;17;3495;1436
14;2021-02-28;12;2;3507;1438
14;2021-03-01;69;28;3576;1466
14;2021-03-02;272;23;3848;1489
14;2021-03-03;260;44;4108;1533
14;2021-03-04;463;59;4571;1592
14;2021-03-05;602;43;5173;1635
14;2021-03-06;362;9;5535;1644
14;2021-03-07;63;5;5598;1649
14;2021-03-08;169;37;5767;1686
14;2021-03-09;289;30;6056;1716
14;2021-03-10;291;24;6347;1740
14;2021-03-11;536;21;6883;1761
14;2021-03-12;813;11;7696;1772
14;2021-03-13;505;6;8201;1778
14;2021-03-14;6;2;8207;1780
14;2021-03-15;257;0;8464;1780
14;2021-03-16;109;28;8573;1808
14;2021-03-17;99;6;8672;1814
14;2021-03-18;105;30;8777;1844
14;2021-03-19;347;12;9124;1856
14;2021-03-20;230;0;9354;1856
14;2021-03-21;30;0;9384;1856
14;2021-03-22;228;39;9612;1895
14;2021-03-23;286;38;9898;1933
14;2021-03-24;360;3;10258;1936
14;2021-03-25;508;8;10766;1944
14;2021-03-26;673;25;11439;1969
14;2021-03-27;198;2;11637;1971
14;2021-03-28;1;0;11638;1971
14;2021-03-29;191;21;11829;1992
14;2021-03-30;289;13;12118;2005
14;2021-03-31;255;29;12373;2034
14;2021-04-01;434;64;12807;2098
15;2020-12-28;0;0;0;0
15;2020-12-29;0;0;0;0
15;2020-12-30;0;0;0;0
15;2020-12-31;0;0;0;0
15;2021-01-01;0;0;0;0
15;2021-01-02;0;0;0;0
15;2021-01-03;0;0;0;0
15;2021-01-04;0;0;0;0
15;2021-01-05;0;0;0;0
15;2021-01-06;0;0;0;0
15;2021-01-07;3;0;3;0
15;2021-01-08;3;0;6;0
15;2021-01-09;0;0;6;0
15;2021-01-10;0;0;6;0
15;2021-01-11;11;0;17;0
15;2021-01-12;15;0;32;0
15;2021-01-13;37;0;69;0
15;2021-01-14;25;0;94;0
15;2021-01-15;22;0;116;0
15;2021-01-16;4;0;120;0
15;2021-01-17;0;0;120;0
15;2021-01-18;26;0;146;0
15;2021-01-19;26;0;172;0
15;2021-01-20;43;0;215;0
15;2021-01-21;36;0;251;0
15;2021-01-22;35;0;286;0
15;2021-01-23;20;0;306;0
15;2021-01-24;0;0;306;0
15;2021-01-25;23;0;329;0
15;2021-01-26;12;0;341;0
15;2021-01-27;32;0;373;0
15;2021-01-28;32;1;405;1
15;2021-01-29;24;2;429;3
15;2021-01-30;20;0;449;3
15;2021-01-31;0;0;449;3
15;2021-02-01;20;9;469;12
15;2021-02-02;16;14;485;26
15;2021-02-03;12;26;497;52
15;2021-02-04;34;23;531;75
15;2021-02-05;22;11;553;86
15;2021-02-06;5;4;558;90
15;2021-02-07;0;0;558;90
15;2021-02-08;27;15;585;105
15;2021-02-09;10;14;595;119
15;2021-02-10;25;17;620;136
15;2021-02-11;8;11;628;147
15;2021-02-12;8;21;636;168
15;2021-02-13;6;3;642;171
15;2021-02-14;0;0;642;171
15;2021-02-15;8;30;650;201
15;2021-02-16;8;22;658;223
15;2021-02-17;11;37;669;260
15;2021-02-18;4;42;673;302
15;2021-02-19;3;22;676;324
15;2021-02-20;2;13;678;337
15;2021-02-21;0;0;678;337
15;2021-02-22;2;30;680;367
15;2021-02-23;17;21;697;388
15;2021-02-24;3;20;700;408
15;2021-02-25;66;33;766;441
15;2021-02-26;66;20;832;461
15;2021-02-27;45;13;877;474
15;2021-02-28;0;0;877;474
15;2021-03-01;22;22;899;496
15;2021-03-02;71;18;970;514
15;2021-03-03;79;1;1049;515
15;2021-03-04;79;19;1128;534
15;2021-03-05;100;10;1228;544
15;2021-03-06;120;6;1348;550
15;2021-03-07;3;0;1351;550
15;2021-03-08;7;13;1358;563
15;2021-03-09;54;16;1412;579
15;2021-03-10;80;18;1492;597
15;2021-03-11;83;5;1575;602
15;2021-03-12;111;2;1686;604
15;2021-03-13;72;0;1758;604
15;2021-03-14;3;0;1761;604
15;2021-03-15;32;3;1793;607
15;2021-03-16;12;3;1805;610
15;2021-03-17;6;5;1811;615
15;2021-03-18;11;11;1822;626
15;2021-03-19;36;3;1858;629
15;2021-03-20;19;0;1877;629
15;2021-03-21;1;0;1878;629
15;2021-03-22;31;4;1909;633
15;2021-03-23;65;2;1974;635
15;2021-03-24;94;7;2068;642
15;2021-03-25;142;4;2210;646
15;2021-03-26;96;12;2306;658
15;2021-03-27;29;0;2335;658
15;2021-03-28;2;0;2337;658
15;2021-03-29;78;0;2415;658
15;2021-03-30;113;31;2528;689
15;2021-03-31;90;0;2618;689
15;2021-04-01;105;7;2723;696
16;2020-12-28;0;0;0;0
16;2020-12-29;0;0;0;0
16;2020-12-30;0;0;0;0
16;2020-12-31;0;0;0;0
16;2021-01-01;0;0;0;0
16;2021-01-02;0;0;0;0
16;2021-01-03;0;0;0;0
16;2021-01-04;0;0;0;0
16;2021-01-05;0;0;0;0
16;2021-01-06;0;0;0;0
16;2021-01-07;17;0;17;0
16;2021-01-08;36;0;53;0
16;2021-01-09;0;0;53;0
16;2021-01-10;0;0;53;0
16;2021-01-11;38;0;91;0
16;2021-01-12;38;0;129;0
16;2021-01-13;40;0;169;0
16;2021-01-14;53;0;222;0
16;2021-01-15;45;0;267;0
16;2021-01-16;0;0;267;0
16;2021-01-17;0;0;267;0
16;2021-01-18;24;0;291;0
16;2021-01-19;54;0;345;0
16;2021-01-20;51;0;396;0
16;2021-01-21;56;0;452;0
16;2021-01-22;58;0;510;0
16;2021-01-23;9;0;519;0
16;2021-01-24;0;0;519;0
16;2021-01-25;24;0;543;0
16;2021-01-26;35;0;578;0
16;2021-01-27;46;1;624;1
16;2021-01-28;63;9;687;10
16;2021-01-29;30;23;717;33
16;2021-01-30;0;0;717;33
16;2021-01-31;0;0;717;33
16;2021-02-01;25;14;742;47
16;2021-02-02;16;17;758;64
16;2021-02-03;19;27;777;91
16;2021-02-04;19;39;796;130
16;2021-02-05;15;32;811;162
16;2021-02-06;0;0;811;162
16;2021-02-07;1;0;812;162
16;2021-02-08;24;19;836;181
16;2021-02-09;30;25;866;206
16;2021-02-10;34;39;900;245
16;2021-02-11;44;50;944;295
16;2021-02-12;48;45;992;340
16;2021-02-13;1;1;993;341
16;2021-02-14;0;0;993;341
16;2021-02-15;24;32;1017;373
16;2021-02-16;12;54;1029;427
16;2021-02-17;23;58;1052;485
16;2021-02-18;21;65;1073;550
16;2021-02-19;28;49;1101;599
16;2021-02-20;0;0;1101;599
16;2021-02-21;0;0;1101;599
16;2021-02-22;4;28;1105;627
16;2021-02-23;17;18;1122;645
16;2021-02-24;27;25;1149;670
16;2021-02-25;55;18;1204;688
16;2021-02-26;143;14;1347;702
16;2021-02-27;119;0;1466;702
16;2021-02-28;1;0;1467;702
16;2021-03-01;50;8;1517;710
16;2021-03-02;57;24;1574;734
16;2021-03-03;103;21;1677;755
16;2021-03-04;116;26;1793;781
16;2021-03-05;205;29;1998;810
16;2021-03-06;158;0;2156;810
16;2021-03-07;9;0;2165;810
16;2021-03-08;75;16;2240;826
16;2021-03-09;75;30;2315;856
16;2021-03-10;104;42;2419;898
16;2021-03-11;243;32;2662;930
16;2021-03-12;209;29;2871;959
16;2021-03-13;166;0;3037;959
16;2021-03-14;0;0;3037;959
16;2021-03-15;69;4;3106;963
16;2021-03-16;52;16;3158;979
16;2021-03-17;35;26;3193;1005
16;2021-03-18;53;9;3246;1014
16;2021-03-19;93;10;3339;1024
16;2021-03-20;60;0;3399;1024
16;2021-03-21;0;0;3399;1024
16;2021-03-22;71;6;3470;1030
16;2021-03-23;109;7;3579;1037
16;2021-03-24;127;14;3706;1051
16;2021-03-25;238;12;3944;1063
16;2021-03-26;256;5;4200;1068
16;2021-03-27;66;0;4266;1068
16;2021-03-28;0;0;4266;1068
16;2021-03-29;98;4;4364;1072
16;2021-03-30;164;7;4528;1079
16;2021-03-31;195;13;4723;1092
16;2021-04-01;201;17;4924;1109
17;2020-12-28;0;0;0;0
17;2020-12-29;0;0;0;0
17;2020-12-30;0;0;0;0
17;2020-12-31;0;0;0;0
17;2021-01-01;0;0;0;0
17;2021-01-02;0;0;0;0
17;2021-01-03;0;0;0;0
17;2021-01-04;5;0;5;0
17;2021-01-05;6;0;11;0
17;2021-01-06;15;0;26;0
17;2021-01-07;49;0;75;0
17;2021-01-08;48;0;123;0
17;2021-01-09;0;0;123;0
17;2021-01-10;0;0;123;0
17;2021-01-11;46;0;169;0
17;2021-01-12;62;0;231;0
17;2021-01-13;67;0;298;0
17;2021-01-14;75;0;373;0
17;2021-01-15;77;0;450;0
17;2021-01-16;20;0;470;0
17;2021-01-17;1;0;471;0
17;2021-01-18;63;0;534;0
17;2021-01-19;95;0;629;0
17;2021-01-20;105;0;734;0
17;2021-01-21;131;0;865;0
17;2021-01-22;67;0;932;0
17;2021-01-23;25;0;957;0
17;2021-01-24;1;0;958;0
17;2021-01-25;47;0;1005;0
17;2021-01-26;57;0;1062;0
17;2021-01-27;39;6;1101;6
17;2021-01-28;65;17;1166;23
17;2021-01-29;85;15;1251;38
17;2021-01-30;19;0;1270;38
17;2021-01-31;2;0;1272;38
17;2021-02-01;36;24;1308;62
17;2021-02-02;32;62;1340;124
17;2021-02-03;45;44;1385;168
17;2021-02-04;30;74;1415;242
17;2021-02-05;22;72;1437;314
17;2021-02-06;10;9;1447;323
17;2021-02-07;2;0;1449;323
17;2021-02-08;32;43;1481;366
17;2021-02-09;52;67;1533;433
17;2021-02-10;34;83;1567;516
17;2021-02-11;58;94;1625;610
17;2021-02-12;26;77;1651;687
17;2021-02-13;3;15;1654;702
17;2021-02-14;0;0;1654;702
17;2021-02-15;15;58;1669;760
17;2021-02-16;25;92;1694;852
17;2021-02-17;61;47;1755;899
17;2021-02-18;40;71;1795;970
17;2021-02-19;47;87;1842;1057
17;2021-02-20;2;10;1844;1067
17;2021-02-21;1;0;1845;1067
17;2021-02-22;30;44;1875;1111
17;2021-02-23;48;42;1923;1153
17;2021-02-24;59;32;1982;1185
17;2021-02-25;174;47;2156;1232
17;2021-02-26;293;37;2449;1269
